"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"07069","STANDARD","WATCHUNG","NJ","PRIMARY",40.64,-74.44,"NA-US-NJ-WATCHUNG","false",2971,5361,324356236
"07978","PO BOX","PLUCKEMIN","NJ","PRIMARY",40.66,-74.68,"NA-US-NJ-PLUCKEMIN","false",,,
"07442","STANDARD","POMPTON LAKES","NJ","PRIMARY",41.00,-74.28,"NA-US-NJ-POMPTON LAKES","false",5636,9786,307669635
"07444","STANDARD","POMPTON PLAINS","NJ","PRIMARY",40.96,-74.30,"NA-US-NJ-POMPTON PLAINS","false",6092,10193,302914468
"07865","STANDARD","PORT MURRAY","NJ","PRIMARY",40.79,-74.91,"NA-US-NJ-PORT MURRAY","false",1359,2430,76740937
"07064","STANDARD","PORT READING","NJ","PRIMARY",40.56,-74.24,"NA-US-NJ-PORT READING","false",1953,3342,85135324
"07979","PO BOX","POTTERSVILLE","NJ","PRIMARY",40.66,-74.82,"NA-US-NJ-POTTERSVILLE","false",309,577,35166444
"08868","PO BOX","QUAKERTOWN","NJ","PRIMARY",40.55,-74.94,"NA-US-NJ-QUAKERTOWN","false",,,
"07065","STANDARD","RAHWAY","NJ","PRIMARY",40.60,-74.28,"NA-US-NJ-RAHWAY","false",13805,22711,581229985
"07066","STANDARD","CLARK","NJ","PRIMARY",40.62,-74.31,"NA-US-NJ-CLARK","false",7617,13402,434196100
"07067","STANDARD","COLONIA","NJ","PRIMARY",40.59,-74.31,"NA-US-NJ-COLONIA","false",9053,16467,498757056
"07446","STANDARD","RAMSEY","NJ","PRIMARY",41.05,-74.14,"NA-US-NJ-RAMSEY","false",7280,13317,677686663
"08869","STANDARD","RARITAN","NJ","PRIMARY",40.57,-74.64,"NA-US-NJ-RARITAN","false",3424,5803,175605743
"08870","PO BOX","READINGTON","NJ","PRIMARY",40.57,-74.73,"NA-US-NJ-READINGTON","false",,,
"07657","STANDARD","RIDGEFIELD","NJ","PRIMARY",40.83,-74.01,"NA-US-NJ-RIDGEFIELD","false",5149,9186,210476532
"07660","STANDARD","RIDGEFIELD PARK","NJ","PRIMARY",40.85,-74.02,"NA-US-NJ-RIDGEFIELD PARK","false",6351,10825,298357920
"07450","STANDARD","RIDGEWOOD","NJ","PRIMARY",40.98,-74.11,"NA-US-NJ-RIDGEWOOD","false",11384,21805,1643627780
"07451","PO BOX","RIDGEWOOD","NJ","PRIMARY",40.98,-74.11,"NA-US-NJ-RIDGEWOOD","false",,,
"07452","STANDARD","GLEN ROCK","NJ","PRIMARY",40.95,-74.12,"NA-US-NJ-GLEN ROCK","false",5402,10630,556117128
"07456","STANDARD","RINGWOOD","NJ","PRIMARY",41.11,-74.27,"NA-US-NJ-RINGWOOD","false",6030,11161,409501030
"07457","STANDARD","RIVERDALE","NJ","PRIMARY",40.99,-74.30,"NA-US-NJ-RIVERDALE","false",1976,3259,113382431
"07661","STANDARD","RIVER EDGE","NJ","PRIMARY",40.92,-74.04,"NA-US-NJ-RIVER EDGE","false",5382,10002,365257626
"07662","STANDARD","ROCHELLE PARK","NJ","PRIMARY",40.90,-74.07,"NA-US-NJ-ROCHELLE PARK","false",3036,5133,149859083
"07663","STANDARD","SADDLE BROOK","NJ","PRIMARY",40.90,-74.09,"NA-US-NJ-SADDLE BROOK","false",7107,12144,356318834
"07866","STANDARD","ROCKAWAY","NJ","PRIMARY",40.89,-74.51,"NA-US-NJ-ROCKAWAY","false",11529,20639,705960034
"07068","STANDARD","ROSELAND","NJ","PRIMARY",40.82,-74.30,"NA-US-NJ-ROSELAND","false",3222,5568,237307110
"07070","STANDARD","RUTHERFORD","NJ","PRIMARY",40.81,-74.10,"NA-US-NJ-RUTHERFORD","false",9144,15695,583392105
"07071","STANDARD","LYNDHURST","NJ","PRIMARY",40.79,-74.11,"NA-US-NJ-LYNDHURST","false",10509,17397,493255803
"07072","STANDARD","CARLSTADT","NJ","PRIMARY",40.82,-74.06,"NA-US-NJ-CARLSTADT","false",3146,5244,142001186
"07073","STANDARD","EAST RUTHERFORD","NJ","PRIMARY",40.81,-74.08,"NA-US-NJ-EAST RUTHERFORD","false",4707,7669,217842919
"07074","STANDARD","MOONACHIE","NJ","PRIMARY",40.84,-74.05,"NA-US-NJ-MOONACHIE","false",1467,2419,56910552
"07075","STANDARD","WOOD RIDGE","NJ","PRIMARY",40.85,-74.08,"NA-US-NJ-WOOD RIDGE","false",3947,6891,220647809
"07458","STANDARD","SADDLE RIVER","NJ","PRIMARY",41.02,-74.09,"NA-US-NJ-SADDLE RIVER","false",5569,10410,941063431
"08871","PO BOX","SAYREVILLE","NJ","PRIMARY",40.46,-74.32,"NA-US-NJ-SAYREVILLE","false",,,
"08872","STANDARD","SAYREVILLE","NJ","PRIMARY",40.46,-74.32,"NA-US-NJ-SAYREVILLE","false",9505,16564,471118379
"07870","PO BOX","SCHOOLEYS MOUNTAIN","NJ","PRIMARY",40.78,-74.79,"NA-US-NJ-SCHOOLEYS MOUNTAIN","false",,,
"07076","STANDARD","SCOTCH PLAINS","NJ","PRIMARY",40.63,-74.37,"NA-US-NJ-SCOTCH PLAINS","false",11755,21342,969394725
"07094","STANDARD","SECAUCUS","NJ","PRIMARY",40.78,-74.06,"NA-US-NJ-SECAUCUS","false",8461,14192,566152617
"07096","PO BOX","SECAUCUS","NJ","PRIMARY",40.78,-74.06,"NA-US-NJ-SECAUCUS","false",,,
"07077","STANDARD","SEWAREN","NJ","PRIMARY",40.55,-74.26,"NA-US-NJ-SEWAREN","false",1429,2427,67567981
"07078","STANDARD","SHORT HILLS","NJ","PRIMARY",40.74,-74.33,"NA-US-NJ-SHORT HILLS","false",6535,12661,1739982666
"08873","STANDARD","SOMERSET","NJ","PRIMARY",40.49,-74.48,"NA-US-NJ-SOMERSET","false",24909,42921,1399665021
"08875","PO BOX","SOMERSET","NJ","PRIMARY",40.49,-74.48,"NA-US-NJ-SOMERSET","false",419,654,17306414
"08890","PO BOX","ZAREPHATH","NJ","PRIMARY",40.53,-74.56,"NA-US-NJ-ZAREPHATH","false",,,
"08876","STANDARD","SOMERVILLE","NJ","PRIMARY",40.57,-74.61,"NA-US-NJ-SOMERVILLE","false",11155,19420,708655922
"08879","STANDARD","SOUTH AMBOY","NJ","PRIMARY",40.47,-74.29,"NA-US-NJ-SOUTH AMBOY","false",11250,18878,543103322
"08880","STANDARD","SOUTH BOUND BROOK","NJ","PRIMARY",40.55,-74.52,"NA-US-NJ-SOUTH BOUND BROOK","false",2348,3957,104624844
"07079","STANDARD","SOUTH ORANGE","NJ","PRIMARY",40.74,-74.26,"NA-US-NJ-SOUTH ORANGE","false",7407,13008,781270858
"07080","STANDARD","SOUTH PLAINFIELD","NJ","PRIMARY",40.57,-74.41,"NA-US-NJ-SOUTH PLAINFIELD","false",11699,20808,598870769
"08882","STANDARD","SOUTH RIVER","NJ","PRIMARY",40.44,-74.37,"NA-US-NJ-SOUTH RIVER","false",7672,13440,313562658
"07871","STANDARD","SPARTA","NJ","PRIMARY",41.04,-74.62,"NA-US-NJ-SPARTA","false",9532,18457,819126897
"08884","STANDARD","SPOTSWOOD","NJ","PRIMARY",40.39,-74.39,"NA-US-NJ-SPOTSWOOD","false",3980,7032,198839932
"07081","STANDARD","SPRINGFIELD","NJ","PRIMARY",40.69,-74.32,"NA-US-NJ-SPRINGFIELD","false",8238,14082,510509076
"07874","STANDARD","STANHOPE","NJ","PRIMARY",40.91,-74.70,"NA-US-NJ-STANHOPE","false",4677,8305,255070986
"08885","PO BOX","STANTON","NJ","PRIMARY",40.58,-74.81,"NA-US-NJ-STANTON","false",,,
"08886","STANDARD","STEWARTSVILLE","NJ","PRIMARY",40.69,-75.10,"NA-US-NJ-STEWARTSVILLE","false",3084,6042,223996161
"07875","PO BOX","STILLWATER","NJ","PRIMARY",41.05,-74.86,"NA-US-NJ-STILLWATER","false",,,
"07980","STANDARD","STIRLING","NJ","PRIMARY",40.68,-74.49,"NA-US-NJ-STIRLING","false",1183,2093,90490567
"07460","STANDARD","STOCKHOLM","NJ","PRIMARY",41.10,-74.53,"NA-US-NJ-STOCKHOLM","false",1747,3178,99498648
"07876","STANDARD","SUCCASUNNA","NJ","PRIMARY",40.85,-74.65,"NA-US-NJ-SUCCASUNNA","false",5329,9849,354128006
"07901","STANDARD","SUMMIT","NJ","PRIMARY",40.71,-74.36,"NA-US-NJ-SUMMIT","false",10538,19255,1934125803
"07902","PO BOX","SUMMIT","NJ","PRIMARY",40.71,-74.36,"NA-US-NJ-SUMMIT","false",,,
"07461","STANDARD","SUSSEX","NJ","PRIMARY",41.20,-74.60,"NA-US-NJ-SUSSEX","false",9271,16853,452422113
"07877","PO BOX","SWARTSWOOD","NJ","PRIMARY",41.09,-74.84,"NA-US-NJ-SWARTSWOOD","false",,,
"07878","PO BOX","MOUNT TABOR","NJ","PRIMARY",40.87,-74.47,"NA-US-NJ-MOUNT TABOR","false",523,893,30959580
"07666","STANDARD","TEANECK","NJ","PRIMARY",40.88,-74.01,"NA-US-NJ-TEANECK","false",19194,33593,1251337571
"07670","STANDARD","TENAFLY","NJ","PRIMARY",40.91,-73.95,"NA-US-NJ-TENAFLY","false",6481,12590,774215114
"08887","STANDARD","THREE BRIDGES","NJ","PRIMARY",40.52,-74.80,"NA-US-NJ-THREE BRIDGES","false",660,978,36052351
"07082","STANDARD","TOWACO","NJ","PRIMARY",40.93,-74.34,"NA-US-NJ-TOWACO","false",2759,5229,257723095
"07879","PO BOX","TRANQUILITY","NJ","PRIMARY",40.95,-74.80,"NA-US-NJ-TRANQUILITY","false",,,
"07083","STANDARD","UNION","NJ","PRIMARY",40.69,-74.26,"NA-US-NJ-UNION","false",26614,45808,1328121022
"07086","STANDARD","WEEHAWKEN","NJ","PRIMARY",40.76,-74.01,"NA-US-NJ-WEEHAWKEN","false",6521,9749,412453177
"07087","STANDARD","UNION CITY","NJ","PRIMARY",40.76,-74.03,"NA-US-NJ-UNION CITY","false",29414,47868,802767701
"07088","STANDARD","VAUXHALL","NJ","PRIMARY",40.71,-74.28,"NA-US-NJ-VAUXHALL","false",1764,2775,61196190
"07462","STANDARD","VERNON","NJ","PRIMARY",41.18,-74.51,"NA-US-NJ-VERNON","false",3278,5696,161709977
"07880","PO BOX","VIENNA","NJ","PRIMARY",40.87,-74.89,"NA-US-NJ-VIENNA","false",,,
"07463","STANDARD","WALDWICK","NJ","PRIMARY",41.01,-74.12,"NA-US-NJ-WALDWICK","false",4673,8512,291406370
"07881","STANDARD","WALLPACK CENTER","NJ","PRIMARY",41.12,-74.91,"NA-US-NJ-WALLPACK CENTER","false",,,
"07465","STANDARD","WANAQUE","NJ","PRIMARY",41.04,-74.29,"NA-US-NJ-WANAQUE","false",3130,5544,174315783
"07882","STANDARD","WASHINGTON","NJ","PRIMARY",40.75,-74.98,"NA-US-NJ-WASHINGTON","false",6983,12451,356234573
"07470","STANDARD","WAYNE","NJ","PRIMARY",40.94,-74.24,"NA-US-NJ-WAYNE","false",26098,46902,1736798032
"07474","PO BOX","WAYNE","NJ","PRIMARY",40.94,-74.24,"NA-US-NJ-WAYNE","false",358,534,16729354
"07090","STANDARD","WESTFIELD","NJ","PRIMARY",40.65,-74.34,"NA-US-NJ-WESTFIELD","false",14191,26906,1837426449
"07091","PO BOX","WESTFIELD","NJ","PRIMARY",40.65,-74.34,"NA-US-NJ-WESTFIELD","false",,,
"07092","STANDARD","MOUNTAINSIDE","NJ","PRIMARY",40.68,-74.36,"NA-US-NJ-MOUNTAINSIDE","false",3324,5963,250435267
"07480","STANDARD","WEST MILFORD","NJ","PRIMARY",41.10,-74.39,"NA-US-NJ-WEST MILFORD","false",8041,14392,461701981
"07093","STANDARD","WEST NEW YORK","NJ","PRIMARY",40.78,-74.00,"NA-US-NJ-WEST NEW YORK","false",26571,42640,1071975636
"10035","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",13067,20395,371898932
"10036","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",17030,21944,1686575064
"10037","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",9077,13151,302363285
"10038","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",10679,15088,706843206
"10039","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",11473,17839,314410796
"10040","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",21218,33218,609860211
"10041","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10043","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10044","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",4102,6218,245689719
"10045","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10055","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10060","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10065","STANDARD","NEW YORK","NY","PRIMARY",40.76,-73.96,"NA-US-NY-NEW YORK","false",13458,18690,
"10069","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",2205,3509,572476368
"10075","STANDARD","NEW YORK","NY","PRIMARY",40.77,-73.95,"NA-US-NY-NEW YORK","false",11981,16912,1978398374
"10080","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10081","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10087","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10090","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10095","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10101","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",345,431,18014111
"10102","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10103","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10104","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10105","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",370,381,9531078
"10106","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10107","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",474,598,102139661
"10108","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",365,449,11728421
"10109","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10110","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10111","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",760,1302,187418116
"10112","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",257,395,10001124
"10113","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",307,377,14693957
"10114","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10115","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10116","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",785,1023,28843401
"10117","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10118","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",281,391,40101226
"10119","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10120","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10121","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10122","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10123","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",355,445,27858854
"10124","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10125","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10126","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10128","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",33085,47627,1297606355
"10129","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10130","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10131","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10132","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10133","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10138","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10150","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",707,905,35570837
"10151","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10152","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10153","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10154","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10155","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10156","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",259,319,11270928
"10157","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10158","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10159","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",346,450,16220876
"10160","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10161","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10162","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",736,1243,128332342
"10163","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",1245,1807,112311653
"10164","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10165","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",308,444,16558098
"10166","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10167","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10168","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",276,427,44259055
"10169","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10170","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",430,504,25806787
"10171","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10172","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",370,602,45774827
"10173","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10174","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10175","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10176","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10177","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10178","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10179","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10185","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",550,894,59219795
"10199","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10203","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10211","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10212","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10213","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10242","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10249","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10256","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10257","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10258","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10259","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10260","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10261","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10265","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10268","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10269","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10270","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10271","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10272","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10273","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10274","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",527,947,9421238
"10275","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10276","PO BOX","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",348,415,12309120
"10277","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10278","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10279","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10280","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",3826,5755,548083350
"10281","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",1135,2180,193824120
"10282","STANDARD","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",2229,3575,589887736
"10285","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10286","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"10292","UNIQUE","NEW YORK","NY","PRIMARY",40.71,-73.99,"NA-US-NY-NEW YORK","false",,,
"12404","STANDARD","ACCORD","NY","PRIMARY",41.80,-74.23,"NA-US-NY-ACCORD","false",1690,2879,63762557
"12405","STANDARD","ACRA","NY","PRIMARY",42.33,-74.09,"NA-US-NY-ACRA","false",310,548,9215640
"10501","STANDARD","AMAWALK","NY","PRIMARY",41.29,-73.76,"NA-US-NY-AMAWALK","false",633,1186,54648718
"12501","STANDARD","AMENIA","NY","PRIMARY",41.84,-73.55,"NA-US-NY-AMENIA","false",1056,1765,37565650
"12502","STANDARD","ANCRAM","NY","PRIMARY",42.05,-73.63,"NA-US-NY-ANCRAM","false",499,832,17409940
"12503","STANDARD","ANCRAMDALE","NY","PRIMARY",42.03,-73.57,"NA-US-NY-ANCRAMDALE","false",326,560,12014888
"10502","STANDARD","ARDSLEY","NY","PRIMARY",41.01,-73.84,"NA-US-NY-ARDSLEY","false",2887,5344,246727865
"10503","PO BOX","ARDSLEY ON HUDSON","NY","PRIMARY",41.02,-73.87,"NA-US-NY-ARDSLEY ON HUDSON","false",,,
"12406","STANDARD","ARKVILLE","NY","PRIMARY",42.14,-74.62,"NA-US-NY-ARKVILLE","false",322,519,7383134
"10504","STANDARD","ARMONK","NY","PRIMARY",41.13,-73.71,"NA-US-NY-ARMONK","false",5721,10689,1241977163
"12407","STANDARD","ASHLAND","NY","PRIMARY",42.30,-74.33,"NA-US-NY-ASHLAND","false",,,
"10505","STANDARD","BALDWIN PLACE","NY","PRIMARY",41.32,-73.74,"NA-US-NY-BALDWIN PLACE","false",563,1113,45340262
"12506","PO BOX","BANGALL","NY","PRIMARY",41.87,-73.69,"NA-US-NY-BANGALL","false",,,
"12719","STANDARD","BARRYVILLE","NY","PRIMARY",41.47,-74.91,"NA-US-NY-BARRYVILLE","false",444,741,14368598
"12508","STANDARD","BEACON","NY","PRIMARY",41.50,-73.96,"NA-US-NY-BEACON","false",8216,13589,343333727
"10911","STANDARD","BEAR MOUNTAIN","NY","PRIMARY",41.30,-73.99,"NA-US-NY-BEAR MOUNTAIN","false",,,
"12409","STANDARD","BEARSVILLE","NY","PRIMARY",42.01,-74.17,"NA-US-NY-BEARSVILLE","false",531,836,15472847
"10506","STANDARD","BEDFORD","NY","PRIMARY",41.19,-73.64,"NA-US-NY-BEDFORD","false",2934,5515,589716522
